"aveSalary","R","SPSS","Excel","Python","MATLAB","Java","SQL","SAS","Stata","EViews","Spark","Hadoop","area","compVar","compScale","academic","exp","induCate"
12000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"计算机软件"
12000,0,0,1,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","大专",0,"电子技术/半导体/集成电路"
12000,0,0,0,0,0,0,1,1,0,0,0,0,1,"上市公司","1000-5000人","本科",0,"计算机软件"
12000,1,1,1,0,0,0,1,1,0,0,0,0,1,"民营公司","50-500人","本科",0,"互联网/电子商务"
12000,0,0,0,1,0,1,1,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"计算机软件"
12000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"计算机软件"
12000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"计算机软件"
12000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
11750,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","本科",2,"制药/生物工程"
11750,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"电子技术/半导体/集成电路"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",1,"金融/投资/证券"
11500,0,0,0,0,0,1,1,1,0,0,0,1,1,"民营公司","500-1000人","本科",2,"金融/投资/证券"
11500,1,1,1,0,1,0,1,1,0,0,0,1,1,"民营公司","少于50人","本科",1,"计算机软件"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","50-500人","本科",0,"金融/投资/证券"
11500,1,0,1,0,0,0,0,1,0,0,0,0,1,"民营公司","少于50人","本科",0,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"通信/电信运营、增值服务"
11500,0,0,0,0,0,0,1,0,0,0,0,0,1,"民营公司","1000-5000人","本科",2,"互联网/电子商务"
11500,1,1,0,1,0,0,0,0,0,0,1,0,1,"外资","少于50人","硕士",0,"计算机服务(系统、数据服务、维修)"
11500,1,1,0,0,1,0,1,1,0,0,0,0,1,"民营公司","50-500人","本科",0,"金融/投资/证券"
11500,0,0,1,0,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","无",2,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","500-1000人","无",2,"互联网/电子商务"
11500,0,0,0,0,0,1,1,0,0,0,0,0,1,"民营公司","50-500人","无",3,"印刷/包装/造纸"
11500,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",3,"计算机软件"
11500,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",5,"计算机软件"
11500,0,0,0,0,0,1,0,0,0,0,1,1,0,"合资","50-500人","本科",5,"互联网/电子商务"
11500,0,0,0,1,0,1,0,0,0,0,0,1,0,"上市公司","500-1000人","本科",3,"计算机软件"
11500,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",5,"专业服务(咨询、人力资源、财会)"
11500,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","10000人以上","本科",0,"计算机软件"
11500,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","无",0,"娱乐/休闲/体育"
11500,1,0,0,1,0,0,1,0,0,0,1,1,1,"合资","50-500人","本科",0,"互联网/电子商务"
11500,0,0,0,0,0,0,1,0,0,0,0,0,1,"合资","1000-5000人","本科",0,"计算机服务(系统、数据服务、维修)"
11500,1,1,0,1,0,0,0,1,0,0,0,0,1,"民营公司","少于50人","无",0,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","大专",8,"批发/零售"
11500,1,0,1,1,0,0,0,1,0,0,0,1,1,"民营公司","50-500人","大专",0,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",1,"通信/电信/网络设备"
11500,0,1,1,0,0,0,1,1,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
11500,0,0,1,0,0,0,1,1,0,0,0,0,1,"民营公司","50-500人","大专",1,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"计算机软件"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",1,"互联网/电子商务"
11500,0,1,0,0,0,0,1,1,0,0,0,0,1,"民营公司","少于50人","本科",0,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"计算机软件"
11500,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",2,"网络游戏"
11500,1,1,0,0,0,0,1,1,0,0,0,0,1,"外资","50-500人","本科",2,"互联网/电子商务"
11500,1,1,0,0,0,0,1,0,0,0,0,0,1,"民营公司","500-1000人","本科",0,"房地产"
11500,0,1,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
11500,0,0,0,0,0,0,1,0,0,0,0,0,1,"上市公司","50-500人","本科",2,"互联网/电子商务"
11500,0,0,1,0,0,0,0,0,0,0,0,0,1,"上市公司","1000-5000人","本科",1,"计算机软件"
11500,0,0,1,0,0,0,1,0,0,0,0,0,1,"民营公司","500-1000人","本科",2,"金融/投资/证券"
11500,1,1,1,0,1,1,0,1,0,0,0,1,1,"创业公司","少于50人","本科",2,"互联网/电子商务"
11500,0,0,1,0,0,0,1,1,0,0,0,0,1,"民营公司","1000-5000人","本科",1,"互联网/电子商务"
11500,1,0,0,1,0,1,0,0,0,0,1,1,1,"国企","10000人以上","本科",3,"计算机软件"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","本科",6,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",1,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",0,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"快速消费品(食品、饮料、化妆品)"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","500-1000人","大专",0,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","无",3,"广告"
11500,0,0,0,0,0,0,0,0,0,0,0,1,1,"民营公司","50-500人","本科",2,"计算机软件"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","硕士",2,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",0,"专业服务(咨询、人力资源、财会)"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",3,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","500-1000人","高中",2,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"公关/市场推广/会展"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","硕士",3,"制药/生物工程"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","无",0,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",5,"医疗设备/器械"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","1000-5000人","大专",6,"服装/纺织/皮革"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",1,"贸易/进出口"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",2,"贸易/进出口"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","中专",3,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"快速消费品(食品、饮料、化妆品)"
11500,0,0,0,0,0,1,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"计算机软件"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",1,"金融/投资/证券"
11500,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"广告"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","本科",6,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",6,"酒店/旅游"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"创业公司","少于50人","无",1,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"专业服务(咨询、人力资源、财会)"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","无",0,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"房地产"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",1,"网络游戏"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",1,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"电子技术/半导体/集成电路"
11500,1,1,0,0,0,0,0,1,0,0,0,1,1,"民营公司","50-500人","大专",1,"金融/投资/证券"
11500,1,0,0,0,0,0,1,1,0,0,0,0,1,"国企","500-1000人","本科",0,"银行"
11500,1,1,1,1,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"互联网/电子商务"
11500,1,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"通信/电信/网络设备"
11500,1,1,1,0,0,0,0,1,0,0,0,0,1,"民营公司","50-500人","本科",6,"互联网/电子商务"
11500,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","本科",2,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"互联网/电子商务"
11500,0,1,1,0,0,0,1,1,0,0,0,0,1,"合资","50-500人","大专",0,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","无",2,"网络游戏"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",2,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"房地产"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"电子技术/半导体/集成电路"
11500,0,0,0,1,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"金融/投资/证券"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",2,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","大专",2,"广告"
11500,1,1,0,0,0,0,1,0,0,0,0,1,1,"民营公司","50-500人","本科",2,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","500-1000人","大专",1,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"交通/运输/物流"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","少于50人","本科",3,"贸易/进出口"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",3,"网络游戏"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"计算机服务(系统、数据服务、维修)"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",1,"贸易/进出口"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",2,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","大专",2,"计算机软件"
11500,0,1,1,0,0,0,1,1,0,0,0,0,1,"民营公司","50-500人","本科",0,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","50-500人","大专",1,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","硕士",1,"电子技术/半导体/集成电路"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",3,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",6,"专业服务(咨询、人力资源、财会)"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","少于50人","大专",0,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",4,"服装/纺织/皮革"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","1000-5000人","无",0,"家居/室内设计/装潢"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","大专",3,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",3,"互联网/电子商务"
11500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",1,"计算机硬件"
11499.5,0,0,1,1,0,0,0,0,0,0,0,1,1,"民营公司","50-500人","本科",3,"教育/培训/院校"
11250,1,1,0,0,0,0,1,1,0,0,0,1,1,"上市公司","1000-5000人","本科",2,"计算机软件"
11250,0,0,0,0,0,0,1,0,0,0,0,1,1,"民营公司","50-500人","本科",1,"广告"
11000,0,0,0,0,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"计算机服务(系统、数据服务、维修)"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","50-500人","无",1,"网络游戏"
11000,0,1,1,0,0,0,1,1,0,0,0,0,1,"民营公司","50-500人","本科",3,"计算机服务(系统、数据服务、维修)"
11000,0,0,0,0,0,0,1,0,0,0,0,0,1,"民营公司","1000-5000人","本科",3,"计算机软件"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"保险"
11000,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","50-500人","大专",0,"家居/室内设计/装潢"
11000,0,0,1,0,0,0,1,0,0,0,0,0,1,"外资","50-500人","本科",6,"贸易/进出口"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","少于50人","无",0,"专业服务(咨询、人力资源、财会)"
11000,0,0,0,0,0,0,1,0,0,0,0,1,1,"民营公司","50-500人","无",0,"网络游戏"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"创业公司","少于50人","大专",3,"教育/培训/院校"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",3,"互联网/电子商务"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",1,"网络游戏"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","大专",3,"石油/化工/矿产/地质"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"电子技术/半导体/集成电路"
11000,0,0,0,1,0,1,0,0,0,0,1,1,1,"创业公司","50-500人","大专",3,"互联网/电子商务"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","无",0,"制药/生物工程"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","无",0,"计算机软件"
11000,1,0,0,1,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","大专",1,"金融/投资/证券"
11000,0,0,0,1,0,1,0,0,0,0,0,1,1,"民营公司","10000人以上","本科",3,"汽车及零配件"
11000,1,1,0,0,0,0,0,1,0,0,0,0,1,"民营公司","1000-5000人","无",0,"互联网/电子商务"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","500-1000人","本科",0,"保险"
11000,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"互联网/电子商务"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"互联网/电子商务"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"交通/运输/物流"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",2,"计算机软件"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","无",0,"计算机软件"
11000,0,0,0,0,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"计算机软件"
11000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",3,"娱乐/休闲/体育"
10999.5,0,1,0,1,0,1,0,0,0,0,1,1,0,"上市公司","500-1000人","硕士",0,"房地产"
10999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",1,"互联网/电子商务"
10999,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"互联网/电子商务"
10833.3333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","本科",1,"无"
10750,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"多元化业务集团公司"
10750,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",2,"互联网/电子商务"
10500,1,0,0,0,1,0,0,1,0,0,0,0,1,"上市公司","50-500人","本科",2,"互联网/电子商务"
10500,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","无",3,"快速消费品(食品、饮料、化妆品)"
10500,0,1,0,0,1,0,0,1,0,0,0,0,1,"民营公司","50-500人","硕士",2,"互联网/电子商务"
10500,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",3,"计算机软件"
10500,0,0,0,1,0,1,0,0,0,0,0,1,1,"上市公司","1000-5000人","本科",0,"互联网/电子商务"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",0,"仪器仪表/工业自动化"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"互联网/电子商务"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"金融/投资/证券"
10500,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","50-500人","大专",5,"多元化业务集团公司"
10500,0,0,0,0,0,0,0,0,0,0,0,0,0,"合资","1000-5000人","本科",3,"计算机软件"
10500,0,0,0,1,0,1,0,0,0,0,1,1,0,"民营公司","50-500人","本科",3,"计算机软件"
10500,0,0,1,0,0,0,0,0,0,0,0,0,0,"国企","50-500人","本科",2,"金融/投资/证券"
10500,0,0,0,0,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"互联网/电子商务"
10500,1,1,0,0,0,0,1,1,0,0,0,0,1,"国企","50-500人","本科",2,"计算机软件"
10500,1,1,0,1,1,0,1,1,0,0,0,0,1,"上市公司","1000-5000人","无",1,"网络游戏"
10500,0,0,1,0,0,0,1,0,0,0,0,0,1,"民营公司","5000-10000人","本科",3,"房地产"
10500,0,0,1,0,0,0,0,0,0,0,0,0,1,"国企","500-1000人","本科",2,"金融/投资/证券"
10500,0,0,0,0,0,0,1,1,0,0,0,0,1,"上市公司","1000-5000人","本科",0,"计算机软件"
10500,0,1,0,0,1,0,0,1,0,1,0,0,1,"民营公司","50-500人","硕士",2,"计算机软件"
10500,1,0,0,0,0,0,1,0,0,0,0,0,1,"外资","5000-10000人","本科",2,"房地产"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","大专",2,"专业服务(咨询、人力资源、财会)"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"国企","500-1000人","大专",0,"互联网/电子商务"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"金融/投资/证券"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",1,"互联网/电子商务"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"贸易/进出口"
10500,1,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",6,"汽车及零配件"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","高中",0,"金融/投资/证券"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"批发/零售"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"贸易/进出口"
10500,1,1,0,1,0,1,1,1,0,0,0,0,1,"民营公司","50-500人","本科",2,"互联网/电子商务"
10500,0,0,0,0,0,0,1,1,0,0,0,0,1,"民营公司","1000-5000人","本科",2,"计算机软件"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"互联网/电子商务"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",3,"互联网/电子商务"
10500,1,0,1,1,0,0,1,1,0,0,0,0,1,"外资","少于50人","本科",1,"计算机软件"
10500,1,1,0,1,0,1,0,1,0,0,0,1,1,"国企","1000-5000人","本科",0,"计算机软件"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","少于50人","本科",3,"仪器仪表/工业自动化"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","本科",3,"农/林/牧/渔"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","无",2,"互联网/电子商务"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","中专",8,"餐饮业"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"互联网/电子商务"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"酒店/旅游"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","500-1000人","本科",6,"网络游戏"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",1,"医疗/护理/卫生"
10500,0,0,0,0,0,1,1,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"通信/电信/网络设备"
10500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","大专",2,"美容/保健"
10499.5,0,0,0,0,0,1,0,0,0,0,0,0,1,"外资","少于50人","本科",1,"计算机软件"
10499.5,0,0,1,0,0,0,1,0,0,0,0,0,1,"合资","50-500人","无",0,"专业服务(咨询、人力资源、财会)"
10416.6666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"电子技术/半导体/集成电路"
10416.6666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"汽车及零配件"
10416.6666666667,1,1,0,1,1,0,1,1,0,0,0,0,1,"创业公司","少于50人","本科",2,"金融/投资/证券"
10416.6666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,"外资","500-1000人","本科",6,"金融/投资/证券"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","500-1000人","本科",3,"互联网/电子商务"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","1000-5000人","本科",3,"金融/投资/证券"
10416.6666666667,0,0,1,0,0,0,1,0,0,0,0,0,1,"外资","50-500人","本科",2,"计算机服务(系统、数据服务、维修)"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"多元化业务集团公司"
10416.6666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,"国企","1000-5000人","本科",0,"多元化业务集团公司"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"国企","50-500人","本科",0,"批发/零售"
10416.6666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","10000人以上","本科",3,"银行"
10416.6666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,"合资","500-1000人","大专",0,"快速消费品(食品、饮料、化妆品)"
10416.6666666667,1,1,0,0,1,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"专业服务(咨询、人力资源、财会)"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","1000-5000人","大专",3,"快速消费品(食品、饮料、化妆品)"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",0,"互联网/电子商务"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",1,"贸易/进出口"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",2,"互联网/电子商务"
10416.6666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"医疗设备/器械"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","无",0,"房地产"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","无",1,"汽车及零配件"
10416.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",1,"家具/家电/玩具/礼品"
10416.6666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"电子技术/半导体/集成电路"
